Actor/Criterion,Total_cognitive_score,Avg_outcome_difference,Percentage_treated,Mean_outcome_treated,Mean_outcome_control,Cost_effectiveness,Accuracy,Mean_Regret,Demographic_Parity,Percent_A,Percent_C,Demographic_Parity Normalized,Demographic_Parity Rank,Total_cognitive_score Normalized,Total_cognitive_score Rank,Avg_outcome_difference Normalized,Avg_outcome_difference Rank,Percentage_treated Normalized,Percentage_treated Rank,Mean_outcome_treated Normalized,Mean_outcome_treated Rank,Mean_outcome_control Normalized,Mean_outcome_control Rank,Accuracy Normalized,Accuracy Rank,Mean_Regret Normalized,Mean_Regret Rank,Cost_effectiveness Normalized,Cost_effectiveness Rank,Weighted Normalized-Sum,Final Rank,config_id,best_criterion,weight_Demographic_Parity,weight_Total_cognitive_score,weight_Avg_outcome_difference,weight_Percentage_treated,weight_Mean_outcome_treated,weight_Mean_outcome_control,weight_Accuracy,weight_Mean_Regret,weight_Cost_effectiveness
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.7440745531329819,6,227,Outcome_Maxim,0.030137510106357693,0.08505094945857353,0.012061412747223325,0.17627822566941445,0.10578947578482947,0.020187288526014844,0.10638434367493221,0.4155423840770537,0.048568409955600814
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.7440745531329819,7,227,Outcome_Maxim,0.030137510106357693,0.08505094945857353,0.012061412747223325,0.17627822566941445,0.10578947578482947,0.020187288526014844,0.10638434367493221,0.4155423840770537,0.048568409955600814
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.5850500137446385,8,227,Outcome_Maxim,0.030137510106357693,0.08505094945857353,0.012061412747223325,0.17627822566941445,0.10578947578482947,0.020187288526014844,0.10638434367493221,0.4155423840770537,0.048568409955600814
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.16565907586363654,9,227,Outcome_Maxim,0.030137510106357693,0.08505094945857353,0.012061412747223325,0.17627822566941445,0.10578947578482947,0.020187288526014844,0.10638434367493221,0.4155423840770537,0.048568409955600814
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.16565907586363654,10,227,Outcome_Maxim,0.030137510106357693,0.08505094945857353,0.012061412747223325,0.17627822566941445,0.10578947578482947,0.020187288526014844,0.10638434367493221,0.4155423840770537,0.048568409955600814
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.8939383644163998,1,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.8888718171452408,2,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.7981467599556207,3,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.7508608729384498,4,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.7508608729384498,5,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.7040450998614556,6,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.7040450998614556,7,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.5805253946028242,8,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.21461461196741843,9,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.21461461196741843,10,228,Policy_Maker,0.024259900578309183,0.25399626914140794,0.030546500747593255,0.0182966718895615,0.01507670516732854,0.03174365942714606,0.16287274931524323,0.27363838378548355,0.1895691599479266
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.7706224441760923,1,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.6747592373887132,2,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.6747592373887132,3,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.6502510817616369,4,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.5816870098734973,5,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.4670636059264017,6,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.4313283349633097,7,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.4313283349633097,8,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.4081339298947824,9,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.4081339298947824,10,229,Policy_Maker,0.07428009443275839,0.1189919151056441,0.09580855804069886,0.07460884629048886,0.07133817104702181,0.17409078622510799,0.0035443597426560326,0.005845230466157695,0.38149203864946624
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.9235889290408057,1,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.9159485637626358,2,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.8125357632208129,3,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.7637978283943327,4,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.7637978283943327,5,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.6564989009902131,6,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.6564989009902131,7,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.5534630288072404,8,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.2623363942549173,9,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.2623363942549173,10,230,Outcome_Maxim,0.14218601698344077,0.012708458812602652,0.026179903153305907,0.014149480720280369,0.017718526580484527,0.015966000188377117,0.116064005344099,0.5169244044939254,0.13810320372348436
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.9339776940108976,1,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Outcome_Maxim,944.3,0.0,1.0,6.295333333333333,0.0,0.0437925926155514,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6120883098081804,5.0,0.0,10.0,1.0,1.0,1.0,1.0,0.6120883098082475,5.0,0.8638264357710019,2,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Compromise Programming,918.8999999046326,2.224285723822458,0.9333333333333332,6.274285714285715,4.049999990463257,0.0435587301816889,0.9333333333333332,0.1693333339691162,0.072463768115942,0.9333333333333332,0.0666666666666666,0.7777777777777778,7.0,0.9379428290129235,3.0,0.419515677189941,3.0,0.9065420560747661,3.0,0.401840649397663,8.0,0.6532258049134285,2.0,0.9333333333333332,3.0,0.9379428290129231,3.0,0.4018406493976562,8.0,0.7971778812084241,3,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Parent,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.7584313611284856,4,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Nash Bargaining,908.0999999046326,2.2507246456284453,0.92,6.234057971014493,3.983333325386048,0.0431117552564531,0.92,0.2413333339691162,-0.0036231884057971,0.92,0.08,0.9888888888888889,2.0,0.9115563154639463,4.0,0.41261576345313833,4.0,0.8878504672897195,4.0,0.0,9.0,0.6424731169977497,3.0,0.92,4.0,0.9115563154639462,4.0,0.0,9.0,0.7584313611284856,5,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Nash Social Welfare,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.6261329394439286,6,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Proportional Fairness,836.8999997377394,3.77416667540868,0.8,6.334166666666666,2.559999991257986,0.0442240740970328,0.8,0.716000001748403,-0.3260869565217391,0.8,0.2,0.0,9.0,0.7376007812888641,6.0,0.015034550965012668,7.0,0.7196261682242991,6.0,1.0,1.0,0.41290322439644933,6.0,0.8,6.0,0.7376007812888643,6.0,1.0,1.0,0.6261329394439286,7,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Maximin,788.1999999284743,3.4336507952402493,0.7,6.284761904761903,2.851111109521654,0.043675132298091,0.7,1.040666667143504,-0.217391304347826,0.7,0.3,0.3333333333333335,8.0,0.6186171512145723,8.0,0.10390089038742946,6.0,0.5794392523364484,8.0,0.5064888061630631,6.0,0.4598566305680087,5.0,0.7,8.0,0.6186171512145725,8.0,0.5064888061630676,6.0,0.5427013737972689,8,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Healthcare_Provider,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.26628179445710676,9,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Kalai-Smorodinsky,534.999999833107,3.831775702494328,0.2866666666666667,6.300000000000001,2.4682242975056727,0.0438444444674032,0.2866666666666667,2.728666667779287,0.0507246376811594,0.2866666666666667,0.7133333333333334,0.8444444444444444,5.0,0.0,9.0,0.0,9.0,0.0,9.0,0.6587043069127899,3.0,0.3981006931460762,8.0,0.2866666666666667,9.0,0.0,9.0,0.6587043069128006,3.0,0.26628179445710676,10,231,Policy_Maker,0.11142788392461758,0.3372827445915884,0.05891584589666337,0.06862483143121821,0.10892626884612977,0.0901389555672816,0.20278744200025034,0.012149387713287173,0.009746640028963577
Policy_Maker,942.6,0.0845637583892617,0.9933333333333332,6.284563758389262,6.2,0.0436729306717284,0.9933333333333332,0.0113333333333333,0.0072463768115942,0.9933333333333332,0.0066666666666666,0.9777777777777777,4.0,0.9958465673117353,2.0,0.9779309216000784,2.0,0.9906542056074764,2.0,0.5045094938630635,7.0,1.0,1.0,0.9933333333333332,2.0,0.995846567311735,2.0,0.5045094938631397,7.0,0.917351900102222,1,232,Policy_Maker,0.06339795020370076,0.06493442020610755,0.11819731644685155,0.04634460653803162,0.04173740175150552,0.5049219654377002,0.0022533169616715406,0.04306745275179563,0.11514556970263558
